Transaction id,amount,merchant id,sector in company,day in month
8792,$611.57,amazon,marketing,22
801,$865.99,google cloud,r&d,25
8325,$22.84,testing,swe,25
5628,$1461.11,google cloud,swe,12
9895,$1930.57,google cloud,hardware,28
8392,$21.29,testing,marketing,17
4213,$1023.74,aws,hardware,8
3209,$922.85,amazon,marketing,21
6412,$32.81,testing,marketing,9
9784,$642.80,amazon,swe,12
4451,$21.73,testing,r&d,13
7653,$43.25,testing,hardware,17
1702,$46.93,testing,marketing,30
6451,$319.42,amazon,swe,17
7902,$29.80,testing,r&d,17
8363,$946.50,amazon,r&d,2
6062,$1164.70,google cloud,hardware,9
1108,$30.53,testing,marketing,6
1318,$21.38,testing,marketing,2
617,$597.45,amazon,marketing,6
3587,$153.18,amazon,marketing,29
1122,$944.25,aws,marketing,19
574,$23.25,testing,hardware,26
1434,$484.79,amazon,hardware,6
5387,$1869.02,aws,marketing,28
9383,$718.53,aws,marketing,12
2138,$37.87,testing,hardware,7
9492,$1599.55,aws,marketing,18
4744,$572.51,google cloud,marketing,26
497,$1856.70,aws,hardware,30
7773,$611.24,aws,marketing,15
1987,$39.55,testing,marketing,8
1405,$25.29,testing,swe,10
4242,$27.18,testing,hardware,16
6224,$45.71,testing,r&d,26
2028,$1516.79,google cloud,r&d,21
5116,$632.38,aws,marketing,30
6012,$1709.55,google cloud,swe,26
736,$418.20,amazon,r&d,28
2065,$43.16,testing,marketing,26
2486,$232.71,amazon,r&d,16
6359,$1450.10,google cloud,hardware,18
8729,$1500.32,aws,marketing,7
8796,$710.43,amazon,swe,24
9998,$768.81,amazon,hardware,20
3209,$560.90,amazon,marketing,26
2896,$32.38,testing,hardware,20
9662,$10000.00,unkown,hardware,20
6719,$1579.91,aws,hardware,27
7885,$40.47,testing,swe,17
1053,$1110.98,aws,swe,30
3602,$279.47,google cloud,hardware,26
7430,$42.82,testing,hardware,17
7720,$1618.66,google cloud,hardware,15
5852,$1546.82,aws,marketing,16
4752,$990.04,google cloud,marketing,3
2063,$38.79,testing,hardware,13
86,$287.09,google cloud,hardware,10
48,$41.74,testing,swe,23
7946,$1536.52,google cloud,r&d,17
7026,$32.15,testing,hardware,1
2065,$1947.61,google cloud,hardware,14
6579,$1539.28,google cloud,r&d,28
5634,$10000.00,unkown,swe,1
1579,$1694.99,google cloud,marketing,8
7959,$40.68,testing,hardware,25
9649,$1602.57,google cloud,marketing,18
7857,$1896.24,aws,marketing,15
2235,$538.11,google cloud,hardware,14
6881,$656.16,google cloud,swe,2
5128,$1062.72,google cloud,swe,13
2660,$387.54,amazon,r&d,21
5184,$719.85,google cloud,swe,5
8377,$594.86,amazon,r&d,22
8913,$1202.59,google cloud,r&d,19
4700,$752.57,amazon,marketing,16
8492,$10000.00,unkown,hardware,1
3703,$46.75,testing,marketing,7
349,$674.72,amazon,swe,30
1766,$21.81,testing,swe,29
4319,$1244.49,google cloud,swe,16
8288,$46.45,testing,r&d,20
7840,$1660.88,google cloud,hardware,9
2874,$777.29,aws,hardware,24
1882,$1805.48,google cloud,hardware,4
7384,$26.38,testing,swe,22
2903,$247.49,google cloud,r&d,5
4631,$1690.46,google cloud,marketing,6
9847,$893.85,amazon,hardware,3
1728,$42.23,testing,hardware,20
8840,$10000.00,unkown,marketing,1
8398,$850.66,amazon,swe,14
6339,$322.84,amazon,marketing,5
2759,$10000.00,unkown,hardware,22
7056,$862.02,amazon,hardware,6
6195,$1673.16,google cloud,swe,2
7979,$1447.31,aws,swe,22
9810,$1083.46,aws,hardware,22
8271,$1342.86,aws,hardware,14
4842,$1835.87,aws,swe,25
7870,$1177.87,google cloud,r&d,6
5653,$734.79,amazon,swe,13
3037,$251.15,amazon,marketing,8
8411,$758.54,aws,r&d,1
2205,$1759.83,google cloud,swe,6
5919,$44.91,testing,hardware,22
6466,$1256.65,google cloud,marketing,19
7631,$1734.10,google cloud,hardware,3
3725,$663.36,amazon,hardware,15
2180,$690.59,google cloud,marketing,23
5090,$854.45,aws,marketing,26
1142,$1637.28,aws,marketing,9
4771,$287.98,amazon,r&d,21
7228,$31.93,testing,hardware,11
3560,$1287.20,google cloud,r&d,2
1292,$208.29,amazon,hardware,15
3589,$1185.23,aws,hardware,20
7728,$221.68,amazon,marketing,26
4133,$976.71,amazon,marketing,4
9083,$656.31,amazon,r&d,7
8928,$626.36,google cloud,swe,18
114,$1481.93,aws,swe,5
9509,$1021.53,google cloud,hardware,9
7058,$1600.28,aws,swe,15
7189,$10000.00,unkown,hardware,25
6929,$524.70,amazon,hardware,9
5556,$183.49,amazon,swe,11
1885,$1754.81,aws,r&d,21
542,$48.83,testing,r&d,6
2269,$39.28,testing,swe,11
3909,$693.90,aws,hardware,19
9359,$22.73,testing,hardware,24
5055,$45.02,testing,marketing,6
4482,$1148.36,aws,swe,24
6852,$141.04,amazon,swe,12
4160,$1315.43,aws,swe,19
563,$576.90,google cloud,r&d,30
3090,$29.45,testing,hardware,30
3248,$1646.36,aws,swe,18
5690,$26.79,testing,r&d,3
9353,$693.61,amazon,marketing,11
3469,$809.76,amazon,marketing,14
239,$31.89,testing,marketing,5
7056,$285.72,amazon,hardware,12
1556,$44.33,testing,swe,29
7075,$555.95,amazon,r&d,13
3873,$518.57,google cloud,r&d,9
6465,$10000.00,unkown,hardware,22
244,$1680.83,aws,marketing,21
4467,$10000.00,unkown,marketing,12
6020,$44.25,testing,swe,5
9737,$373.59,amazon,hardware,11
6837,$41.68,testing,hardware,10
2398,$119.82,amazon,r&d,25
2505,$359.29,amazon,swe,30
8226,$563.60,google cloud,marketing,20
968,$883.63,amazon,swe,7
7574,$1052.55,google cloud,hardware,4
6376,$731.28,aws,r&d,19
8118,$26.37,testing,swe,19
9848,$328.33,amazon,r&d,4
5029,$870.59,amazon,swe,17
7607,$948.16,aws,swe,9
9727,$1339.58,aws,marketing,25
9375,$10000.00,unkown,hardware,6
5952,$1539.66,google cloud,r&d,20
9675,$37.80,testing,swe,13
9076,$27.86,testing,swe,1
9533,$1572.85,google cloud,swe,20
9329,$26.87,testing,swe,4
7777,$44.00,testing,hardware,12
4681,$1796.54,google cloud,marketing,23
2162,$24.48,testing,marketing,6
1401,$497.16,amazon,hardware,23
6261,$1411.36,aws,r&d,17
4210,$747.80,aws,r&d,5
4420,$885.06,aws,r&d,21
3821,$20.55,testing,marketing,8
8970,$1300.80,google cloud,swe,12
6044,$39.89,testing,swe,2
5104,$655.13,aws,swe,27
1710,$965.78,amazon,swe,28
4520,$1678.74,aws,swe,11
9866,$274.68,amazon,r&d,3
5414,$1054.80,aws,hardware,18
4179,$1138.29,aws,hardware,29
6604,$10000.00,unkown,r&d,20
2306,$29.01,testing,marketing,17
5199,$867.27,amazon,swe,16
7591,$1215.68,google cloud,r&d,4
4837,$628.51,amazon,r&d,7
8032,$260.57,amazon,marketing,19
2881,$34.93,testing,hardware,27
5390,$423.82,amazon,swe,11
6381,$43.12,testing,swe,30
3301,$1856.14,aws,r&d,27
1608,$21.94,testing,swe,4
7559,$1341.31,google cloud,r&d,28
6675,$1762.01,aws,hardware,19
7496,$1346.22,aws,r&d,1
8629,$23.10,testing,swe,2
6149,$1238.42,google cloud,marketing,7
914,$685.92,aws,hardware,24
183,$30.69,testing,swe,7
7270,$1959.73,google cloud,marketing,20
2333,$250.98,amazon,r&d,27
2706,$31.97,testing,swe,12
743,$26.66,testing,r&d,12
2853,$266.90,google cloud,swe,19
4600,$1322.62,aws,r&d,5
4441,$37.78,testing,marketing,7
206,$39.01,testing,r&d,30
7978,$1261.23,aws,r&d,27
2107,$492.92,amazon,hardware,29
51,$770.36,google cloud,swe,20
3590,$489.17,amazon,marketing,1
6028,$1559.25,aws,marketing,7
4263,$557.62,amazon,hardware,26
8686,$1697.62,google cloud,hardware,9
1007,$656.94,amazon,r&d,6
2811,$466.72,google cloud,marketing,14
4187,$1502.54,google cloud,r&d,28
7713,$533.17,amazon,r&d,18
3784,$1477.08,google cloud,hardware,11
700,$396.34,amazon,hardware,15
307,$650.69,aws,r&d,22
2144,$100.00,amazon,swe,12
8236,$945.31,aws,hardware,16
4055,$829.33,aws,hardware,10
7006,$911.79,google cloud,hardware,13
8649,$1607.47,aws,hardware,28
5017,$858.80,aws,swe,17
1576,$929.07,google cloud,marketing,29
5101,$261.58,amazon,swe,28
5446,$471.19,amazon,swe,14
9625,$1600.68,google cloud,r&d,11
9735,$956.88,google cloud,swe,12
8646,$1159.87,aws,hardware,28
4097,$1049.56,aws,swe,23
5804,$10000.00,unkown,swe,6
8953,$1954.53,aws,r&d,11
8642,$830.84,amazon,hardware,3
3650,$136.92,amazon,swe,1
9091,$755.21,amazon,swe,24
7620,$20.97,testing,swe,23
4699,$757.92,aws,r&d,5
7621,$46.78,testing,swe,1
4294,$27.39,testing,marketing,16
606,$38.43,testing,hardware,28
2859,$1657.59,aws,r&d,16
1160,$720.91,aws,swe,7
7,$1991.33,google cloud,hardware,10
5856,$612.08,amazon,r&d,21
9697,$905.60,amazon,swe,25
8984,$1645.71,aws,hardware,3
1786,$1416.58,google cloud,marketing,12
4954,$1223.62,google cloud,hardware,15
6077,$33.91,testing,hardware,28
859,$939.64,amazon,hardware,17
529,$42.44,testing,hardware,13
2611,$430.15,google cloud,r&d,5
4050,$454.49,amazon,marketing,25
7872,$1659.34,google cloud,r&d,11
942,$1001.59,google cloud,swe,1
527,$1263.74,aws,hardware,27
5907,$40.51,testing,r&d,19
2530,$405.17,amazon,swe,4
1691,$25.61,testing,hardware,13
3299,$260.47,amazon,r&d,1
7921,$745.34,google cloud,swe,30
3576,$1434.16,aws,hardware,13
4864,$35.89,testing,r&d,30
7008,$1692.92,aws,r&d,28
5749,$47.55,testing,hardware,3
6685,$1587.43,aws,hardware,24
6209,$668.94,amazon,hardware,22
4276,$612.19,aws,hardware,11
5739,$1348.57,google cloud,r&d,2
5485,$775.04,amazon,swe,8
3055,$49.90,testing,marketing,3
3578,$987.60,amazon,marketing,9
3420,$639.66,aws,marketing,1
6170,$1663.26,google cloud,r&d,14
7008,$1291.80,google cloud,marketing,8
462,$20.91,testing,swe,14
2063,$313.52,amazon,marketing,7
9599,$10000.00,unkown,swe,20
1566,$32.50,testing,r&d,17
5341,$1644.00,aws,hardware,26
959,$872.19,amazon,marketing,11
9781,$1724.05,google cloud,r&d,20
3112,$1826.17,aws,r&d,6
5236,$27.33,testing,r&d,30
354,$120.88,amazon,r&d,23
7465,$938.20,amazon,r&d,26
8411,$706.00,aws,r&d,29
6094,$968.58,aws,hardware,2
8657,$782.68,amazon,r&d,11
6339,$588.92,amazon,hardware,16
8970,$1430.18,aws,swe,8
6773,$1747.91,aws,marketing,13
2729,$926.75,google cloud,marketing,23
1473,$1611.17,aws,marketing,29
5713,$41.28,testing,hardware,10
6500,$883.84,aws,r&d,16
8393,$42.32,testing,swe,7
7079,$1364.86,aws,r&d,16
1086,$1972.97,aws,swe,15
3872,$953.91,aws,r&d,29
6165,$10000.00,unkown,marketing,3
9115,$826.94,amazon,hardware,24
2238,$46.97,testing,r&d,14
4627,$1414.12,google cloud,hardware,19
5108,$853.63,aws,marketing,29
8417,$374.49,amazon,r&d,2
2196,$260.93,google cloud,swe,19
8632,$287.15,amazon,hardware,10
5378,$1702.84,aws,swe,14
295,$126.79,amazon,swe,1
5413,$32.63,testing,hardware,16
8263,$1286.10,google cloud,marketing,6
1696,$1733.27,google cloud,marketing,9
6724,$39.19,testing,r&d,8
7865,$21.94,testing,marketing,2
7050,$1966.67,aws,r&d,17
5730,$1626.73,aws,hardware,3
23,$48.47,testing,hardware,24
8981,$700.56,amazon,r&d,22
1309,$1087.09,google cloud,marketing,25
7661,$30.18,testing,swe,4
7577,$821.66,aws,r&d,16
8938,$46.96,testing,swe,11
8532,$1569.52,aws,r&d,28
8482,$1790.23,aws,marketing,18
2339,$504.60,amazon,r&d,26
5467,$23.91,testing,swe,14
484,$1248.94,aws,marketing,3
2450,$1919.41,aws,marketing,21
8302,$573.84,amazon,swe,24
1737,$236.35,google cloud,r&d,14
1092,$711.84,amazon,hardware,10
9956,$245.64,amazon,hardware,17
4514,$675.25,google cloud,marketing,9
2241,$40.88,testing,hardware,29
7669,$30.35,testing,hardware,13
2241,$1359.09,aws,r&d,22
7475,$895.07,amazon,marketing,15
533,$372.94,amazon,swe,18
7215,$1326.34,aws,marketing,25
7760,$888.95,google cloud,r&d,8
8200,$1857.62,google cloud,r&d,13
8085,$855.36,amazon,swe,21
1627,$1228.88,google cloud,swe,19
7093,$46.98,testing,marketing,16
1592,$1612.50,google cloud,hardware,5
8936,$10000.00,unkown,r&d,2
1802,$22.92,testing,marketing,18
3990,$200.37,google cloud,marketing,13
401,$42.98,testing,hardware,12
9862,$23.85,testing,hardware,10
2621,$862.91,amazon,marketing,18
8052,$29.60,testing,marketing,6
5884,$1625.80,aws,marketing,25
2065,$22.41,testing,hardware,4
511,$43.78,testing,r&d,28
8030,$1082.44,aws,marketing,28
5997,$24.13,testing,marketing,11
1810,$1492.65,google cloud,hardware,3
818,$379.45,amazon,marketing,24
9474,$1433.90,google cloud,r&d,25
8747,$264.89,amazon,r&d,8
2054,$1262.67,aws,r&d,12
4046,$457.10,amazon,r&d,12
7192,$39.89,testing,marketing,1
8117,$1678.43,google cloud,marketing,19
6664,$913.61,amazon,marketing,23
5509,$987.39,amazon,swe,19
6431,$1546.64,google cloud,hardware,15
2176,$43.43,testing,swe,1
3026,$45.59,testing,marketing,6
2274,$34.36,testing,hardware,4
6399,$610.35,amazon,hardware,10
7576,$754.52,aws,swe,6
6976,$1302.99,aws,marketing,26
3596,$47.69,testing,swe,24
758,$935.47,amazon,hardware,4
8665,$1950.30,aws,marketing,16
9701,$1878.32,google cloud,marketing,16
9372,$1424.68,google cloud,r&d,25
8181,$10000.00,unkown,hardware,5
1389,$498.99,amazon,marketing,6
6465,$49.49,testing,hardware,18
882,$23.16,testing,r&d,29
5354,$558.39,google cloud,r&d,23
6820,$742.53,aws,marketing,18
9852,$1110.77,google cloud,marketing,27
821,$740.02,google cloud,swe,27
3758,$879.17,aws,swe,22
1459,$22.31,testing,swe,8
6009,$438.75,amazon,hardware,3
1873,$1834.26,google cloud,r&d,11
6487,$361.07,amazon,marketing,4
2428,$35.58,testing,swe,27
1537,$789.57,amazon,marketing,19
1182,$403.00,google cloud,marketing,1
1518,$10000.00,unkown,swe,13
3086,$1027.63,aws,swe,6
7843,$1454.63,google cloud,r&d,17
8330,$1398.39,aws,hardware,20
7286,$10000.00,unkown,r&d,6
1198,$28.37,testing,hardware,5
2621,$1137.79,aws,marketing,2
5646,$26.80,testing,swe,20
8801,$1343.89,google cloud,swe,29
3767,$1848.74,aws,marketing,12
270,$470.11,amazon,hardware,6
5469,$46.37,testing,r&d,21
6092,$720.12,google cloud,hardware,2
6019,$1066.36,aws,r&d,15
6609,$32.33,testing,marketing,10
3237,$1151.47,google cloud,swe,21
6915,$1611.05,google cloud,r&d,4
482,$816.47,aws,marketing,1
5356,$826.69,amazon,hardware,2
378,$38.05,testing,r&d,11
2210,$29.18,testing,hardware,20
9003,$30.74,testing,marketing,2
1479,$45.75,testing,hardware,16
3225,$841.37,amazon,swe,10
942,$862.39,google cloud,r&d,23
6861,$1044.68,aws,r&d,17
7475,$802.09,aws,marketing,3
9559,$955.76,amazon,r&d,21
4249,$298.11,amazon,swe,3
8507,$43.65,testing,swe,4
1449,$20.95,testing,marketing,4
1820,$1276.10,google cloud,r&d,17
100,$10000.00,unkown,r&d,14
3978,$936.32,amazon,r&d,5
2045,$43.51,testing,swe,28
7602,$43.61,testing,r&d,9
6391,$1661.14,google cloud,marketing,30
8373,$1277.71,aws,swe,22
3393,$526.39,amazon,r&d,1
4508,$901.34,amazon,hardware,8
87,$33.19,testing,hardware,27
1044,$481.21,amazon,hardware,27
3718,$40.72,testing,swe,8
2690,$25.95,testing,hardware,22
5401,$30.25,testing,swe,20
4530,$748.78,amazon,marketing,17
8342,$748.62,google cloud,swe,19
2275,$445.10,google cloud,swe,3
5668,$32.19,testing,marketing,26
9140,$794.16,google cloud,swe,9
5140,$119.82,amazon,hardware,20
467,$21.31,testing,r&d,4
7339,$32.55,testing,swe,3
3277,$1857.16,aws,hardware,6
614,$39.04,testing,r&d,21
7607,$1552.73,google cloud,r&d,22
3605,$568.05,amazon,hardware,9
4584,$100.29,amazon,r&d,30
2637,$44.67,testing,hardware,11
5351,$699.15,aws,r&d,20
6894,$1758.86,google cloud,swe,9
5762,$664.04,amazon,hardware,15
108,$167.96,amazon,r&d,13
3020,$1446.67,aws,swe,22
847,$38.23,testing,hardware,7
5982,$21.25,testing,r&d,24
6974,$1857.73,aws,hardware,26
1756,$1668.93,google cloud,marketing,22
9529,$864.17,amazon,hardware,24
5538,$37.68,testing,swe,29
4737,$46.48,testing,r&d,14
5920,$617.86,amazon,hardware,20
473,$28.46,testing,r&d,10
6404,$380.54,amazon,r&d,4
2950,$561.32,google cloud,r&d,19
9424,$885.27,amazon,marketing,14
395,$1062.26,aws,hardware,14
1523,$10000.00,unkown,marketing,2
7317,$1217.45,google cloud,marketing,22
9888,$40.74,testing,swe,20
1753,$949.41,amazon,swe,22
6531,$10000.00,unkown,hardware,9
7306,$20.04,testing,marketing,10
9934,$818.49,aws,r&d,30
6571,$25.84,testing,swe,15
3980,$938.35,amazon,r&d,8
9536,$1035.83,google cloud,r&d,13
7932,$10000.00,unkown,marketing,30
3773,$622.46,amazon,swe,28
4551,$1496.96,google cloud,r&d,1
5568,$995.04,amazon,swe,1
2515,$27.01,testing,r&d,3
9582,$44.31,testing,marketing,3
2697,$22.85,testing,marketing,13
3632,$761.90,aws,hardware,4
2579,$31.80,testing,swe,22
4852,$684.50,amazon,swe,11
4588,$629.01,amazon,r&d,9
9753,$965.96,google cloud,r&d,25
8048,$204.94,google cloud,swe,11
9510,$38.82,testing,marketing,2
3204,$755.95,amazon,hardware,26
7722,$1789.06,google cloud,r&d,19
1653,$40.77,testing,marketing,17
2509,$10000.00,unkown,r&d,3
1650,$488.46,google cloud,swe,4
4142,$46.04,testing,r&d,23
5108,$563.33,google cloud,hardware,9
7153,$42.46,testing,marketing,26
308,$644.15,aws,r&d,29
6203,$232.07,amazon,swe,8
1824,$706.08,google cloud,marketing,18
9106,$629.75,aws,hardware,18
5183,$544.32,amazon,hardware,9
4654,$33.27,testing,marketing,4
6794,$10000.00,unkown,r&d,14
476,$313.35,amazon,swe,19
5025,$1689.93,aws,marketing,24
2965,$42.68,testing,marketing,27
8135,$41.39,testing,swe,11
3919,$1061.38,aws,hardware,9
5566,$699.17,amazon,r&d,24
8613,$886.17,aws,hardware,30
6389,$323.88,amazon,r&d,23
1181,$199.81,amazon,r&d,6
6385,$23.94,testing,swe,12
3543,$231.15,amazon,hardware,25
9725,$28.20,testing,r&d,17
6268,$49.20,testing,hardware,18
6211,$446.96,amazon,swe,26
3028,$1981.29,google cloud,marketing,21
6104,$564.16,google cloud,swe,9
8415,$1394.74,aws,r&d,5
1941,$1434.33,aws,marketing,12
590,$1903.26,aws,r&d,24
4071,$20.35,testing,marketing,12
1076,$31.21,testing,r&d,3
8444,$1569.28,aws,marketing,4
5235,$1316.81,google cloud,swe,3
4876,$27.14,testing,swe,28
2862,$35.26,testing,hardware,30
514,$682.39,aws,swe,2
1378,$45.52,testing,hardware,29
9068,$27.16,testing,swe,4
4751,$28.84,testing,r&d,28
7730,$635.78,aws,hardware,7
5384,$950.91,amazon,r&d,2
7405,$147.84,amazon,hardware,12
1814,$1630.65,aws,marketing,17
5511,$10000.00,unkown,r&d,6
2932,$30.19,testing,swe,3
914,$873.65,google cloud,marketing,14
3577,$795.96,aws,swe,24
912,$314.17,google cloud,hardware,9
2206,$411.65,amazon,swe,29
1872,$1904.31,aws,hardware,11
482,$1246.46,aws,r&d,15
6485,$829.31,aws,marketing,6
6244,$10000.00,unkown,hardware,22
1424,$814.24,aws,hardware,19
3401,$186.63,amazon,hardware,25
148,$28.15,testing,hardware,29
1345,$1124.84,google cloud,swe,28
7362,$1444.79,aws,hardware,8
3661,$257.44,amazon,swe,12
8834,$1302.79,aws,r&d,22
417,$1109.70,aws,marketing,20
8780,$32.58,testing,marketing,28
8032,$316.17,amazon,swe,16
3465,$1406.26,aws,r&d,8
7095,$1439.41,google cloud,marketing,10
3903,$365.54,google cloud,marketing,19
5104,$1655.72,google cloud,r&d,7
1207,$37.75,testing,hardware,7
7754,$751.58,aws,swe,23
149,$37.14,testing,hardware,14
7528,$952.51,google cloud,r&d,20
1759,$605.05,amazon,hardware,19
2618,$763.45,aws,hardware,27
7989,$638.10,google cloud,hardware,21
4376,$1252.61,google cloud,marketing,8
6723,$1309.55,aws,swe,5
7911,$39.53,testing,r&d,29
6321,$122.00,amazon,swe,19
8230,$768.55,aws,swe,19
1929,$722.47,amazon,r&d,26
8760,$25.71,testing,r&d,27
1348,$621.82,google cloud,hardware,19
7172,$40.88,testing,hardware,11
3115,$1812.35,aws,r&d,22
5147,$32.71,testing,marketing,25
195,$940.14,aws,hardware,5
3604,$574.03,amazon,swe,17
908,$288.11,amazon,marketing,2
8852,$30.86,testing,hardware,16
3908,$890.83,amazon,swe,15
7459,$1553.76,aws,swe,18
2255,$28.32,testing,hardware,25
348,$993.33,google cloud,swe,7
8690,$1915.59,google cloud,r&d,1
7843,$40.91,testing,marketing,22
8248,$159.45,amazon,hardware,12
9375,$49.25,testing,marketing,1
5588,$1684.53,aws,swe,4
6028,$36.72,testing,swe,12
8346,$1786.76,aws,r&d,13
1544,$435.37,amazon,swe,8
6672,$963.60,google cloud,r&d,11
7182,$976.77,google cloud,swe,2
7771,$1045.06,google cloud,hardware,12
8372,$20.86,testing,hardware,25
9440,$41.16,testing,swe,30
2325,$39.59,testing,hardware,28
4407,$404.66,amazon,swe,25
719,$717.84,aws,r&d,15
5895,$288.65,google cloud,swe,29
3038,$1626.68,google cloud,r&d,10
7362,$807.21,amazon,marketing,25
8788,$1478.49,google cloud,marketing,26
3718,$716.82,aws,marketing,8
1720,$530.36,amazon,r&d,15
2367,$383.67,amazon,marketing,20
7824,$22.71,testing,hardware,6
6138,$1941.02,aws,hardware,12
9961,$1886.56,aws,swe,2
7701,$813.81,amazon,swe,10
6542,$1478.76,aws,swe,15
830,$319.41,amazon,r&d,7
5994,$1289.34,aws,r&d,27
6124,$28.92,testing,hardware,25
1737,$1592.73,google cloud,r&d,15
6572,$1870.51,aws,swe,7
5284,$28.08,testing,swe,22
268,$333.05,amazon,r&d,21
9350,$653.62,amazon,swe,14
9003,$266.60,google cloud,marketing,16
9696,$1616.70,google cloud,r&d,3
2684,$40.42,testing,marketing,23
4258,$1283.14,aws,hardware,1
6494,$31.48,testing,hardware,30
4227,$1561.22,aws,hardware,5
6848,$838.65,amazon,marketing,13
1142,$37.42,testing,swe,10
7461,$34.55,testing,marketing,10
